ID,label
80485,3
80486,1
80487,0
80488,3
80489,3
80490,5
80491,5
80492,5
80493,9
80494,8
80495,5
80496,9
80497,6
80498,4
80499,5
80500,3
80501,7
80502,2
80503,2
80504,5
80505,9
80506,7
80507,8
80508,0
80509,0
80510,3
80511,0
80512,7
80513,1
80514,3
80515,2
80516,7
80517,0
80518,9
80519,6
80520,6
80521,9
80522,5
80523,9
80524,5
80525,5
80526,3
80527,1
80528,0
80529,3
80530,5
80531,6
80532,9
80533,5
80534,6
80535,3
80536,5
80537,9
80538,0
80539,3
80540,7
80541,0
80542,2
80543,7
80544,6
80545,6
80546,5
80547,4
80548,2
80549,9
80550,5
80551,2
80552,7
80553,9
80554,2
80555,3
80556,2
80557,5
80558,5
80559,5
80560,3
80561,5
80562,3
80563,1
80564,3
80565,3
80566,7
80567,4
80568,2
80569,3
80570,7
80571,0
80572,5
80573,6
80574,0
80575,7
80576,6
80577,5
80578,5
80579,3
80580,3
80581,0
80582,8
80583,5
80584,0
80585,4
80586,1
80587,0
80588,0
80589,3
80590,7
80591,2
80592,9
80593,2
80594,9
80595,4
80596,5
80597,3
80598,0
80599,1
80600,1
80601,6
80602,1
80603,9
80604,1
80605,4
80606,3
80607,2
80608,7
80609,3
80610,2
80611,4
80612,0
80613,7
80614,0
80615,9
80616,0
80617,5
80618,5
80619,5
80620,9
80621,5
80622,5
80623,7
80624,1
80625,7
80626,5
80627,6
80628,4
80629,8
80630,3
80631,7
80632,6
80633,7
80634,5
80635,5
80636,8
80637,2
80638,8
80639,6
80640,5
80641,3
80642,5
80643,2
80644,3
80645,5
80646,6
80647,3
80648,5
80649,9
80650,1
80651,7
80652,9
80653,0
80654,0
80655,7
80656,7
80657,5
80658,5
80659,5
80660,0
80661,9
80662,4
80663,7
80664,2
80665,2
80666,0
80667,3
80668,3
80669,7
80670,7
80671,9
80672,7
80673,3
80674,0
80675,3
80676,3
80677,7
80678,7
80679,5
80680,3
80681,0
80682,7
80683,1
80684,0
80685,7
80686,5
80687,8
80688,3
80689,3
80690,1
80691,3
80692,7
80693,2
80694,7
80695,4
80696,5
80697,7
80698,5
80699,5
80700,7
80701,6
80702,5
80703,1
80704,7
80705,0
80706,8
80707,9
80708,9
80709,9
80710,7
80711,9
80712,7
80713,3
80714,9
80715,1
80716,4
80717,2
80718,5
80719,3
80720,7
80721,7
80722,9
80723,9
80724,7
80725,8
80726,5
80727,0
80728,3
80729,5
80730,5
80731,0
80732,0
80733,7
80734,1
80735,5
80736,5
80737,2
80738,2
80739,2
80740,9
80741,7
80742,5
80743,5
80744,2
80745,4
80746,5
80747,7
80748,0
80749,2
80750,2
80751,4
80752,5
80753,7
80754,5
80755,3
80756,8
80757,6
80758,7
80759,9
80760,0
80761,9
80762,8
80763,8
80764,1
80765,1
80766,7
80767,5
80768,3
80769,3
80770,8
80771,7
80772,9
80773,8
80774,8
80775,3
80776,2
80777,3
80778,6
80779,9
80780,6
80781,5
80782,9
80783,2
80784,3
80785,1
80786,9
80787,0
80788,3
80789,7
80790,9
80791,2
80792,8
80793,1
80794,3
80795,7
80796,5
80797,6
80798,2
80799,6
80800,3
80801,4
80802,4
80803,5
80804,7
80805,3
80806,8
80807,4
80808,7
80809,7
80810,7
80811,3
80812,7
80813,5
80814,8
80815,7
80816,5
80817,4
80818,5
80819,3
80820,1
80821,3
80822,1
80823,2
80824,2
80825,5
80826,5
80827,2
80828,1
80829,2
80830,5
80831,5
80832,5
80833,5
80834,9
80835,5
80836,8
80837,2
80838,6
80839,3
80840,0
80841,9
80842,5
80843,5
80844,3
80845,2
80846,0
80847,5
80848,2
80849,4
80850,8
80851,3
80852,8
80853,4
80854,5
80855,1
80856,0
80857,8
80858,2
80859,3
80860,1
80861,0
80862,3
80863,2
80864,9
80865,7
80866,3
80867,3
80868,4
80869,2
80870,7
80871,2
80872,9
80873,2
80874,0
80875,2
80876,9
80877,3
80878,5
80879,3
80880,5
80881,9
80882,7
80883,8
80884,3
80885,6
80886,0
80887,7
80888,9
80889,9
80890,7
80891,3
80892,8
80893,4
80894,0
80895,5
80896,7
80897,0
80898,9
80899,2
80900,0
80901,8
80902,8
80903,2
80904,7
80905,3
80906,4
80907,7
80908,1
80909,5
80910,7
80911,3
80912,3
80913,9
80914,2
80915,4
80916,3
80917,7
80918,2
80919,3
80920,4
80921,9
80922,7
80923,8
80924,7
80925,4
80926,4
80927,8
80928,8
80929,4
80930,4
80931,8
80932,0
80933,0
80934,5
80935,8
80936,8
80937,8
80938,3
80939,5
80940,2
80941,6
80942,6
80943,7
80944,5
80945,3
80946,1
80947,9
80948,5
80949,5
80950,0
80951,2
80952,6
80953,3
80954,3
80955,2
80956,0
80957,3
80958,7
80959,7
80960,5
80961,7
80962,6
80963,9
80964,1
80965,1
80966,7
80967,6
80968,6
80969,3
80970,1
80971,7
80972,9
80973,3
80974,1
80975,4
80976,0
80977,8
80978,3
80979,2
80980,9
80981,3
80982,8
80983,2
80984,3
80985,5
80986,5
80987,3
80988,5
80989,3
80990,2
80991,5
80992,9
80993,1
80994,4
80995,2
80996,1
80997,1
80998,7
80999,7
81000,2
81001,5
81002,2
81003,7
81004,3
81005,3
81006,7
81007,0
81008,8
81009,5
81010,7
81011,2
81012,5
81013,4
81014,7
81015,0
81016,7
81017,3
81018,7
81019,3
81020,8
81021,0
81022,5
81023,5
81024,5
81025,6
81026,2
81027,5
81028,4
81029,2
81030,5
81031,5
81032,5
81033,2
81034,0
81035,2
81036,0
81037,4
81038,5
81039,6
81040,0
81041,8
81042,7
81043,6
81044,2
81045,3
81046,3
81047,2
81048,5
81049,4
81050,6
81051,7
81052,4
81053,9
81054,3
81055,7
81056,7
81057,9
81058,9
81059,8
81060,5
81061,4
81062,0
81063,6
81064,5
81065,7
81066,1
81067,8
81068,0
81069,0
81070,4
81071,7
81072,8
81073,3
81074,0
81075,7
81076,2
81077,3
81078,3
81079,7
81080,6
81081,2
81082,8
81083,3
81084,8
81085,9
81086,3
81087,7
81088,8
81089,8
81090,0
81091,9
81092,6
81093,8
81094,9
81095,3
81096,3
81097,5
81098,5
81099,6
81100,3
81101,7
81102,7
81103,5
81104,3
81105,2
81106,2
81107,9
81108,3
81109,1
81110,7
81111,5
81112,9
81113,7
81114,5
81115,9
81116,8
81117,6
81118,4
81119,3
81120,5
81121,1
81122,3
81123,7
81124,1
81125,1
81126,2
81127,7
81128,2
81129,3
81130,3
81131,8
81132,1
81133,2
81134,1
81135,5
81136,0
81137,5
81138,3
81139,9
81140,7
81141,2
81142,5
81143,5
81144,8
81145,7
81146,7
81147,5
81148,8
81149,8
81150,2
81151,5
81152,5
81153,4
81154,6
81155,7
81156,8
81157,4
81158,8
81159,2
81160,0
81161,7
81162,5
81163,8
81164,7
81165,8
81166,6
81167,2
81168,9
81169,8
81170,3
81171,2
81172,9
81173,4
81174,1
81175,3
81176,2
81177,4
81178,8
81179,5
81180,5
81181,5
81182,3
81183,0
81184,2
81185,6
81186,7
81187,4
81188,6
81189,5
81190,4
81191,1
81192,9
81193,8
81194,8
81195,9
81196,8
81197,3
81198,8
81199,1
81200,0
81201,8
81202,2
81203,7
81204,9
81205,9
81206,8
81207,5
81208,3
81209,0
81210,9
81211,3
81212,2
81213,7
81214,8
81215,5
81216,3
81217,9
81218,2
81219,0
81220,3
81221,3
81222,7
81223,5
81224,0
81225,3
81226,3
81227,9
81228,0
81229,5
81230,7
81231,7
81232,7
81233,2
81234,2
81235,0
81236,2
81237,1
81238,6
81239,5
81240,5
81241,3
81242,9
81243,4
81244,2
81245,1
81246,9
81247,7
81248,3
81249,4
81250,7
81251,7
81252,3
81253,7
81254,5
81255,0
81256,6
81257,9
81258,5
81259,5
81260,7
81261,7
81262,5
81263,6
81264,2
81265,5
81266,2
81267,2
81268,2
81269,2
81270,1
81271,7
81272,2
81273,5
81274,6
81275,3
81276,6
81277,3
81278,0
81279,2
81280,1
81281,2
81282,4
81283,1
81284,0
81285,9
81286,5
81287,2
81288,1
81289,7
81290,0
81291,3
81292,5
81293,1
81294,3
81295,8
81296,5
81297,6
81298,9
81299,7
81300,9
81301,2
81302,6
81303,5
81304,8
81305,2
81306,3
81307,5
81308,5
81309,0
81310,8
81311,9
81312,2
81313,8
81314,0
81315,1
81316,1
81317,4
81318,0
81319,8
81320,3
81321,7
81322,8
81323,0
81324,7
81325,9
81326,0
81327,3
81328,0
81329,1
81330,8
81331,0
81332,2
81333,5
81334,8
81335,5
81336,2
81337,3
81338,1
81339,7
81340,4
81341,0
81342,9
81343,1
81344,3
81345,8
81346,4
81347,0
81348,9
81349,0
81350,7
81351,4
81352,4
81353,5
81354,6
81355,3
81356,4
81357,0
81358,0
81359,6
81360,3
81361,6
81362,7
81363,1
81364,1
81365,9
81366,4
81367,7
81368,7
81369,2
81370,7
81371,4
81372,6
81373,2
81374,3
81375,8
81376,2
81377,0
81378,2
81379,2
81380,3
81381,7
81382,2
81383,1
81384,6
81385,9
81386,5
81387,0
81388,7
81389,0
81390,2
81391,8
81392,5
81393,7
81394,0
81395,0
81396,7
81397,5
81398,7
81399,7
81400,6
81401,5
81402,3
81403,3
81404,5
81405,1
81406,7
81407,7
81408,5
81409,9
81410,5
81411,1
81412,5
81413,2
81414,5
81415,1
81416,8
81417,5
81418,9
81419,9
81420,4
81421,7
81422,6
81423,9
81424,8
81425,7
81426,8
81427,8
81428,5
81429,0
81430,3
81431,7
81432,5
81433,9
81434,7
81435,9
81436,3
81437,1
81438,7
81439,3
81440,8
81441,7
81442,6
81443,9
81444,8
81445,4
81446,6
81447,7
81448,6
81449,2
81450,2
81451,3
81452,9
81453,5
81454,0
81455,3
81456,3
81457,2
81458,4
81459,7
81460,5
81461,7
81462,5
81463,8
81464,3
81465,1
81466,3
81467,9
81468,7
81469,6
81470,9
81471,7
81472,5
81473,1
81474,2
81475,5
81476,4
81477,9
81478,9
81479,1
81480,4
81481,6
81482,5
81483,7
81484,0
81485,2
81486,7
81487,2
81488,9
81489,9
81490,7
81491,5
81492,5
81493,5
81494,3
81495,9
81496,2
81497,2
81498,3
81499,1
81500,7
81501,8
81502,5
81503,0
81504,2
81505,3
81506,1
81507,4
81508,0
81509,7
81510,5
81511,3
81512,7
81513,4
81514,9
81515,8
81516,3
81517,7
81518,9
81519,7
81520,1
81521,4
81522,4
81523,7
81524,3
81525,1
81526,2
81527,3
81528,2
81529,5
81530,9
81531,5
81532,3
81533,0
81534,3
81535,7
81536,3
81537,3
81538,2
81539,3
81540,7
81541,3
81542,5
81543,3
81544,5
81545,3
81546,8
81547,0
81548,0
81549,9
81550,5
81551,7
81552,6
81553,2
81554,8
81555,8
81556,5
81557,4
81558,3
81559,6
81560,5
81561,7
81562,3
81563,0
81564,2
81565,6
81566,2
81567,6
81568,1
81569,7
81570,9
81571,7
81572,9
81573,4
81574,3
81575,5
81576,7
81577,1
81578,4
81579,3
81580,1
81581,5
81582,4
81583,8
81584,2
81585,0
81586,5
81587,7
81588,3
81589,2
81590,4
81591,3
81592,1
81593,3
81594,5
81595,2
81596,8
81597,2
81598,5
81599,0
81600,7
81601,5
81602,4
81603,2
81604,5
81605,6
81606,7
81607,9
81608,7
81609,6
81610,5
81611,0
81612,4
81613,9
81614,1
81615,1
81616,4
81617,4
81618,2
81619,7
81620,5
81621,7
81622,2
81623,1
81624,8
81625,7
81626,5
81627,2
81628,7
81629,2
81630,0
81631,3
81632,9
81633,3
81634,6
81635,1
81636,3
81637,6
81638,1
81639,6
81640,3
81641,3
81642,2
81643,3
81644,5
81645,1
81646,6
81647,6
81648,5
81649,8
81650,9
81651,7
81652,7
81653,6
81654,9
81655,7
81656,5
81657,7
81658,2
81659,0
81660,8
81661,1
81662,5
81663,2
81664,3
81665,2
81666,1
81667,2
81668,8
81669,6
81670,7
81671,7
81672,8
81673,7
81674,6
81675,5
81676,2
81677,4
81678,2
81679,0
81680,5
81681,5
81682,0
81683,3
81684,7
81685,1
81686,8
81687,6
81688,5
81689,5
81690,5
81691,5
81692,1
81693,3
81694,5
81695,3
81696,1
81697,9
81698,5
81699,8
81700,5
81701,0
81702,9
81703,5
81704,2
81705,6
81706,3
81707,7
81708,7
81709,3
81710,3
81711,5
81712,0
81713,2
81714,1
81715,0
81716,5
81717,5
81718,0
81719,9
81720,3
81721,2
81722,6
81723,2
81724,2
81725,5
81726,9
81727,7
81728,4
81729,7
81730,9
81731,5
81732,5
81733,9
81734,7
81735,3
81736,3
81737,6
81738,2
81739,5
81740,2
81741,1
81742,4
81743,5
81744,2
81745,4
81746,0
81747,2
81748,4
81749,7
81750,6
81751,5
81752,9
81753,8
81754,3
81755,5
81756,5
81757,6
81758,9
81759,9
81760,5
81761,4
81762,1
81763,3
81764,5
81765,5
81766,7
81767,3
81768,5
81769,8
81770,1
81771,5
81772,5
81773,5
81774,0
81775,7
81776,3
81777,5
81778,8
81779,9
81780,9
81781,5
81782,5
81783,5
81784,0
81785,3
81786,5
81787,9
81788,5
81789,0
81790,9
81791,2
81792,5
81793,3
81794,2
81795,6
81796,5
81797,2
81798,8
81799,1
81800,7
81801,5
81802,9
81803,5
81804,2
81805,7
81806,1
81807,3
81808,5
81809,2
81810,5
81811,7
81812,5
81813,5
81814,2
81815,0
81816,8
81817,9
81818,8
81819,3
81820,3
81821,2
81822,9
81823,8
81824,3
81825,5
81826,7
81827,5
81828,5
81829,6
81830,7
81831,8
81832,1
81833,3
81834,8
81835,4
81836,6
81837,3
81838,0
81839,3
81840,0
81841,4
81842,6
81843,6
81844,4
81845,2
81846,1
81847,8
81848,0
81849,7
81850,3
81851,9
81852,7
81853,6
81854,1
81855,8
81856,5
81857,2
81858,7
81859,7
81860,8
81861,0
81862,9
81863,6
81864,9
81865,0
81866,1
81867,5
81868,7
81869,5
81870,6
81871,3
81872,3
81873,5
81874,5
81875,0
81876,9
81877,7
81878,9
81879,3
81880,3
81881,1
81882,7
81883,8
81884,1
81885,2
81886,8
81887,9
81888,5
81889,7
81890,2
81891,3
81892,3
81893,3
81894,7
81895,2
81896,2
81897,5
81898,8
81899,3
81900,3
81901,0
81902,5
81903,5
81904,0
81905,2
81906,7
81907,5
81908,6
81909,7
81910,0
81911,7
81912,1
81913,1
81914,5
81915,4
81916,3
81917,2
81918,9
81919,9
81920,5
81921,8
81922,3
81923,6
81924,5
81925,9
81926,0
81927,2
81928,2
81929,0
81930,1
81931,4
81932,3
81933,4
81934,5
81935,4
81936,7
81937,8
81938,5
81939,6
81940,5
81941,0
81942,0
81943,5
81944,1
81945,1
81946,5
81947,7
81948,0
81949,5
81950,5
81951,1
81952,2
81953,2
81954,3
81955,3
81956,7
81957,4
81958,3
81959,8
81960,0
81961,5
81962,6
81963,4
81964,5
81965,2
81966,5
81967,6
81968,2
81969,4
81970,2
81971,1
81972,7
81973,0
81974,7
81975,2
81976,9
81977,6
81978,2
81979,7
81980,1
81981,4
81982,7
81983,8
81984,0
81985,6
81986,3
81987,5
81988,7
81989,3
81990,0
81991,0
81992,4
81993,3
81994,3
81995,1
81996,7
81997,7
81998,3
81999,8
82000,3
82001,6
82002,5
82003,3
82004,5
82005,5
82006,5
82007,9
82008,0
82009,3
82010,8
82011,2
82012,2
82013,1
82014,9
82015,7
82016,7
82017,5
82018,7
82019,5
82020,3
82021,0
82022,5
82023,5
82024,0
82025,2
82026,7
82027,1
82028,8
82029,8
82030,3
82031,1
82032,8
82033,7
82034,5
82035,7
82036,5
82037,5
82038,5
82039,2
82040,9
82041,0
82042,5
82043,2
82044,3
82045,7
82046,2
82047,7
82048,5
82049,8
82050,7
82051,8
82052,4
82053,3
82054,2
82055,6
82056,1
82057,3
82058,5
82059,1
82060,9
82061,0
82062,5
82063,5
82064,0
82065,7
82066,3
82067,5
82068,0
82069,8
82070,9
82071,0
82072,7
82073,4
82074,7
82075,0
82076,7
82077,9
82078,7
82079,3
82080,9
82081,0
82082,5
82083,5
82084,8
82085,7
82086,7
82087,1
82088,9
82089,6
82090,3
82091,3
82092,7
82093,0
82094,6
82095,2
82096,1
82097,7
82098,3
82099,1
82100,5
82101,5
82102,4
82103,6
82104,1
82105,8
82106,2
82107,5
82108,7
82109,0
82110,0
82111,5
82112,3
82113,7
82114,6
82115,4
82116,9
82117,8
82118,1
82119,5
82120,6
82121,4
82122,3
82123,9
82124,8
82125,2
82126,5
82127,2
82128,7
82129,1
82130,5
82131,0
82132,7
82133,1
82134,4
82135,8
82136,1
82137,2
82138,5
82139,5
82140,3
82141,9
82142,1
82143,8
82144,5
82145,0
82146,4
82147,3
82148,3
82149,5
82150,4
82151,3
82152,5
82153,3
82154,2
82155,8
82156,8
82157,8
82158,1
82159,6
82160,8
82161,5
82162,1
82163,5
82164,4
82165,3
82166,7
82167,2
82168,7
82169,2
82170,1
82171,9
82172,9
82173,5
82174,9
82175,2
82176,5
82177,0
82178,2
82179,2
82180,5
82181,4
82182,9
82183,1
82184,5
82185,7
82186,1
82187,5
82188,5
82189,9
82190,2
82191,5
82192,2
82193,3
82194,2
82195,8
82196,3
82197,5
82198,5
82199,4
82200,2
82201,3
82202,5
82203,5
82204,6
82205,8
82206,0
82207,3
82208,6
82209,5
82210,8
82211,3
82212,2
82213,9
82214,0
82215,3
82216,5
82217,5
82218,6
82219,2
82220,3
82221,4
82222,4
82223,3
82224,5
82225,7
82226,9
82227,1
82228,9
82229,0
82230,6
82231,3
82232,0
82233,9
82234,5
82235,4
82236,0
82237,7
82238,5
82239,6
82240,6
82241,5
82242,8
82243,2
82244,3
82245,4
82246,3
82247,4
82248,7
82249,2
82250,0
82251,6
82252,1
82253,9
82254,3
82255,7
82256,5
82257,5
82258,6
82259,4
82260,0
82261,2
82262,9
82263,3
82264,6
82265,9
82266,5
82267,3
82268,4
82269,7
82270,2
82271,0
82272,1
82273,4
82274,5
82275,5
82276,9
82277,3
82278,7
82279,7
82280,6
82281,7
82282,4
82283,5
82284,7
82285,2
82286,6
82287,2
82288,1
82289,2
82290,2
82291,6
82292,9
82293,9
82294,5
82295,7
82296,0
82297,5
82298,7
82299,5
82300,5
82301,4
82302,1
82303,2
82304,0
82305,2
82306,0
82307,9
82308,4
82309,4
82310,3
82311,5
82312,6
82313,5
82314,8
82315,8
82316,2
82317,9
82318,7
82319,7
82320,1
82321,4
82322,6
82323,5
82324,7
82325,5
82326,7
82327,2
82328,3
82329,5
82330,3
82331,2
82332,0
82333,4
82334,5
82335,7
82336,7
82337,4
82338,0
82339,9
82340,5
82341,3
82342,3
82343,3
82344,5
82345,7
82346,9
82347,2
82348,3
82349,4
82350,5
82351,9
82352,8
82353,7
82354,2
82355,4
82356,3
82357,0
82358,5
82359,3
82360,3
82361,1
82362,3
82363,0
82364,7
82365,0
82366,2
82367,9
82368,6
82369,0
82370,3
82371,3
82372,5
82373,2
82374,8
82375,5
82376,0
82377,5
82378,1
82379,1
82380,4
82381,3
82382,1
82383,9
82384,5
82385,5
82386,0
82387,3
82388,1
82389,5
82390,0
82391,5
82392,5
82393,3
82394,0
82395,9
82396,7
82397,7
82398,4
82399,2
82400,2
82401,3
82402,0
82403,4
82404,7
82405,9
82406,3
82407,5
82408,8
82409,9
82410,9
82411,7
82412,5
82413,7
82414,9
82415,0
82416,2
82417,5
82418,3
82419,0
82420,0
82421,1
82422,8
82423,7
82424,8
82425,7
82426,5
82427,7
82428,6
82429,5
82430,9
82431,5
82432,7
82433,2
82434,9
82435,5
82436,7
82437,2
82438,2
82439,5
82440,0
82441,9
82442,6
82443,4
82444,1
82445,9
82446,9
82447,3
82448,8
82449,9
82450,2
82451,7
82452,9
82453,1
82454,3
82455,2
82456,8
82457,8
82458,6
82459,5
82460,8
82461,5
82462,2
82463,2
82464,1
82465,2
82466,8
82467,1
82468,5
82469,3
82470,9
82471,7
82472,1
82473,9
82474,7
82475,2
82476,0
82477,6
82478,0
82479,5
82480,8
82481,5
82482,5
82483,5
82484,7
82485,7
82486,7
82487,9
82488,3
82489,1
82490,2
82491,2
82492,7
82493,7
82494,8
82495,7
82496,1
82497,5
82498,2
82499,6
82500,5
82501,5
82502,4
82503,3
82504,7
82505,0
82506,9
82507,3
82508,4
82509,7
82510,3
82511,9
82512,7
82513,5
82514,5
82515,2
82516,5
82517,9
82518,2
82519,5
82520,2
82521,3
82522,1
82523,7
82524,1
82525,3
82526,3
82527,4
82528,3
82529,2
82530,1
82531,2
82532,9
82533,3
82534,3
82535,0
82536,1
82537,5
82538,3
82539,7
82540,2
82541,3
82542,3
82543,8
82544,5
82545,2
82546,0
82547,9
82548,7
82549,2
82550,8
82551,0
82552,7
82553,2
82554,5
82555,3
82556,7
82557,9
82558,1
82559,3
82560,8
82561,5
82562,0
82563,9
82564,0
82565,4
82566,6
82567,1
82568,2
82569,4
82570,5
82571,3
82572,7
82573,5
82574,7
82575,2
82576,7
82577,4
82578,7
82579,7
82580,3
82581,8
82582,1
82583,2
82584,1
82585,4
82586,3
82587,1
82588,5
82589,7
82590,0
82591,1
82592,5
82593,7
82594,2
82595,6
82596,9
82597,9
82598,5
82599,5
82600,6
82601,3
82602,9
82603,0
82604,8
82605,0
82606,3
82607,1
82608,0
82609,3
82610,0
82611,3
82612,8
82613,7
82614,0
82615,7
82616,0
82617,3
82618,3
82619,1
82620,3
82621,5
82622,5
82623,9
82624,6
82625,7
82626,6
82627,3
82628,8
82629,5
82630,4
82631,2
82632,5
82633,3
82634,0
82635,9
82636,9
82637,0
82638,8
82639,8
82640,1
82641,7
82642,4
82643,0
82644,0
82645,5
82646,7
82647,5
82648,6
82649,8
82650,1
82651,4
82652,2
82653,2
82654,6
82655,4
82656,3
82657,3
82658,6
82659,2
82660,1
82661,5
82662,4
82663,2
82664,9
82665,2
82666,1
82667,8
82668,4
82669,3
82670,9
82671,9
82672,2
82673,7
82674,3
82675,1
82676,3
82677,0
82678,0
82679,7
82680,5
82681,9
82682,6
82683,3
82684,3
82685,9
82686,5
82687,9
82688,5
82689,7
82690,3
82691,9
82692,2
82693,5
82694,2
82695,5
82696,5
82697,9
82698,7
82699,7
82700,5
82701,2
82702,3
82703,4
82704,9
82705,3
82706,5
82707,5
82708,4
82709,5
82710,0
82711,5
82712,7
82713,3
82714,4
82715,2
82716,9
82717,3
82718,9
82719,6
82720,7
82721,6
82722,2
82723,8
82724,7
82725,3
82726,5
82727,7
82728,2
82729,7
82730,9
82731,7
82732,6
82733,4
82734,0
82735,3
82736,5
82737,0
82738,4
82739,2
82740,8
82741,9
82742,7
82743,4
82744,0
82745,7
82746,6
82747,0
82748,4
82749,0
82750,3
82751,5
82752,0
82753,5
82754,7
82755,1
82756,7
82757,3
82758,6
82759,3
82760,5
82761,0
82762,3
82763,5
82764,3
82765,7
82766,0
82767,2
82768,2
82769,0
82770,6
82771,7
82772,0
82773,8
82774,5
82775,2
82776,5
82777,1
82778,5
82779,4
82780,5
82781,2
82782,0
82783,5
82784,7
82785,2
82786,7
82787,3
82788,7
82789,5
82790,1
82791,3
82792,7
82793,5
82794,9
82795,3
82796,4
82797,3
82798,8
82799,4
82800,5
82801,4
82802,0
82803,9
82804,8
82805,5
82806,3
82807,3
82808,7
82809,3
82810,3
82811,3
82812,7
82813,4
82814,3
82815,4
82816,7
82817,0
82818,8
82819,0
82820,6
82821,5
82822,7
82823,9
82824,4
82825,2
82826,1
82827,5
82828,2
82829,7
82830,7
82831,0
82832,9
82833,3
82834,9
82835,6
82836,7
82837,5
82838,7
82839,5
82840,5
82841,3
82842,2
82843,4
82844,0
82845,7
82846,3
82847,9
82848,7
82849,4
82850,3
82851,3
82852,7
82853,6
82854,9
82855,3
82856,7
82857,8
82858,7
82859,2
82860,9
82861,7
82862,9
82863,9
82864,0
82865,9
82866,7
82867,1
82868,1
82869,5
82870,1
82871,3
82872,9
82873,5
82874,3
82875,7
82876,5
82877,3
82878,5
82879,9
82880,3
82881,8
82882,0
82883,0
82884,7
82885,0
82886,6
82887,6
82888,5
82889,1
82890,7
82891,0
82892,1
82893,7
82894,7
82895,1
82896,6
82897,4
82898,5
82899,2
82900,3
82901,5
82902,3
82903,2
82904,5
82905,3
82906,4
82907,9
82908,3
82909,0
82910,7
82911,7
82912,7
82913,0
82914,3
82915,3
82916,6
82917,5
82918,5
82919,5
82920,4
82921,3
82922,5
82923,5
82924,5
82925,3
82926,1
82927,3
82928,7
82929,8
82930,2
82931,2
82932,2
82933,3
82934,5
82935,3
82936,5
82937,9
82938,5
82939,9
82940,2
82941,7
82942,7
82943,3
82944,2
82945,2
82946,5
82947,4
82948,6
82949,2
82950,9
82951,0
82952,5
82953,7
82954,2
82955,8
82956,8
82957,7
82958,4
82959,3
82960,3
82961,3
82962,3
82963,1
82964,7
82965,0
82966,1
82967,9
82968,5
82969,5
82970,7
82971,2
82972,1
82973,9
82974,5
82975,5
82976,7
82977,2
82978,1
82979,1
82980,2
82981,2
82982,4
82983,2
82984,7
82985,6
82986,0
82987,5
82988,5
82989,4
82990,3
82991,7
82992,8
82993,6
82994,5
82995,6
82996,6
82997,2
82998,3
82999,5
83000,5
83001,5
83002,7
83003,7
83004,6
83005,0
83006,6
83007,2
83008,9
83009,7
83010,5
83011,7
83012,8
83013,3
83014,0
83015,3
83016,2
83017,2
83018,2
83019,1
83020,7
83021,2
83022,7
83023,5
83024,0
83025,1
83026,1
83027,1
83028,5
83029,3
83030,3
83031,5
83032,3
83033,2
83034,2
83035,7
83036,4
83037,2
83038,1
83039,3
83040,9
83041,5
83042,3
83043,7
83044,9
83045,2
83046,3
83047,5
83048,5
83049,5
83050,7
83051,9
83052,6
83053,1
83054,6
83055,8
83056,9
83057,7
83058,5
83059,3
83060,0
83061,5
83062,7
83063,2
83064,3
83065,7
83066,3
83067,9
83068,9
83069,7
83070,7
83071,5
83072,0
83073,5
83074,5
83075,7
83076,5
83077,2
83078,1
83079,2
83080,3
83081,9
83082,7
83083,3
83084,3
83085,2
83086,2
83087,5
83088,5
83089,5
83090,1
83091,5
83092,5
83093,7
83094,4
83095,9
83096,9
83097,4
83098,8
83099,8
83100,3
83101,4
83102,8
83103,5
83104,5
83105,7
83106,0
83107,3
83108,5
83109,6
83110,6
83111,2
83112,5
83113,6
83114,2
83115,1
83116,9
83117,4
83118,9
83119,0
83120,7
83121,4
83122,5
83123,6
83124,0
83125,4
83126,3
83127,7
83128,7
83129,3
83130,9
83131,5
83132,0
83133,3
83134,0
83135,5
83136,5
83137,2
83138,5
83139,5
83140,0
83141,9
83142,3
83143,4
83144,3
83145,5
83146,5
83147,4
83148,3
83149,2
83150,0
83151,2
83152,7
83153,1
83154,5
83155,5
83156,4
83157,7
83158,2
83159,5
83160,9
83161,0
83162,4
83163,9
83164,5
83165,7
83166,5
83167,0
83168,0
83169,4
83170,3
83171,2
83172,7
83173,5
83174,3
83175,3
83176,3
83177,8
83178,9
83179,5
83180,3
83181,0
83182,5
83183,2
83184,0
83185,7
83186,0
83187,3
83188,3
83189,5
83190,9
83191,5
83192,1
83193,3
83194,4
83195,8
83196,0
83197,0
83198,5
83199,9
83200,7
83201,3
83202,7
83203,3
83204,4
83205,5
83206,3
83207,3
83208,6
83209,3
83210,0
83211,3
83212,3
83213,1
83214,3
83215,5
83216,1
83217,3
83218,9
83219,5
83220,8
83221,7
83222,8
83223,4
83224,0
83225,9
83226,2
83227,5
83228,8
83229,3
83230,4
83231,7
83232,9
83233,6
83234,5
83235,1
83236,7
83237,2
83238,3
83239,6
83240,6
83241,9
83242,8
83243,3
83244,6
83245,5
83246,0
83247,8
83248,0
83249,9
83250,7
83251,0
83252,5
83253,2
83254,1
83255,3
83256,5
83257,1
83258,8
83259,3
83260,9
83261,5
83262,2
83263,8
83264,5
83265,0
83266,5
83267,1
83268,6
83269,8
83270,4
83271,2
83272,7
83273,3
83274,4
83275,4
83276,1
83277,4
83278,6
83279,9
83280,5
83281,3
83282,8
83283,7
